question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
679,1,6,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,3,4,1,1
680,1,1,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,2,3,3,2
680,1,2,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,4,5,2,2
680,1,3,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,3,5,4,1
680,1,4,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,2
680,1,5,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,5,3,3
680,1,6,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones on beaches?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,4,4,4,3
681,1,1,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,3,3,3,1
681,1,2,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,2,2,2,3
681,1,3,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,4,5,4,1
681,1,4,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,5,2,2
681,1,5,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,5,3,3
681,1,6,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones on beaches?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,3,4,3,1
682,1,1,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,2,3,3,2
682,1,2,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,4,2,2,1
682,1,3,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,3,5,4,1
682,1,4,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,2
682,1,5,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,2,2,1
682,1,6,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones in public parks?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,4,4,4,4
683,1,1,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,3,3,3,1
683,1,2,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,2,2,2,2
683,1,3,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,4,4,4,1
683,1,4,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,2
683,1,5,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,5,2,3,3
683,1,6,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones in public parks?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,5,4,3,1
684,1,1,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,2,3,2,2
684,1,2,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,4,5,4,2
684,1,3,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,3,5,4,1
684,1,4,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,3,2
684,1,5,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,5,2,3
684,1,6,"How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones at events, like concerts or rallies?","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,4,4,4,3
685,1,1,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,3,3,3,1
685,1,2,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,2,2,2,2
685,1,3,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,4,4,4,1
685,1,4,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,2
685,1,5,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,2,3,3
685,1,6,"How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones at events, like concerts or rallies?","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,3,4,3,1
689,1,1,How much do you think men and women differ when it comes to their hobbies and personal interests?,"['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,,6,unipolar,3,3,2,2
689,1,2,How much do you think men and women differ when it comes to their hobbies and personal interests?,"['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,6,unipolar,2,2,1,1
689,1,3,How much do you think men and women differ when it comes to their hobbies and personal interests?,"['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,6,unipolar,2,2,5,2
