question_id,question_var_id,answer_var_id,question,answer_options,source,decision,subject,question_type
961,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at valuing people from different backgrounds?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
962,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at valuing people from different backgrounds?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
963,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at providing fair pay and good benefits?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
964,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at providing fair pay and good benefits?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
965,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at considering the impact of business decisions on society?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
966,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at considering the impact of business decisions on society?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
967,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at providing guidance or mentorship to young employees?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
968,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at providing guidance or mentorship to young employees?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
969,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at creating a safe and respectful workplace?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
970,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at creating a safe and respectful workplace?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
971,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at standing up for what they believe in, despite pressure to make a profit?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
972,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at standing up for what they believe in, despite pressure to make a profit?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
973,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major technology company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
974,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major technology company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
975,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
976,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major retail chain types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
977,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
978,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large oil or gas company types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,BetterOrWorse
979,1,1,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting elected to high political office?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W36.csv,keep,Politics & Government,PositiveNegative
980,1,1,"In general, how positive or negative of an impact do you think does being decisive has on a man's chances of getting elected to high political office?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W36.csv,keep,Politics & Government,PositiveNegative
981,1,1,"In general, how positive or negative of an impact do you think does being decisive has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,PositiveNegative
982,1,1,"In general, how positive or negative of an impact do you think does being compassionate has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,PositiveNegative
983,1,1,"In general, how positive or negative of an impact do you think does showing emotions has on a woman's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_W36.csv,keep,Economy & Work,PositiveNegative
