question_id;question_var_id;answer_var_id;question;answer_options;source;decision;subject
948;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at being persuasive?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
949;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at maintaining a tone of civility and respect in politics?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
950;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at maintaining a tone of civility and respect in politics?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
951;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at dealing with social issues such as education and health care?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
952;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at dealing with social issues such as education and health care?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
953;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at dealing with the federal budget deficit?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
954;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at dealing with the federal budget deficit?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Politics & Government
955;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being honest and ethical?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
956;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being honest and ethical?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
957;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being compassionate and empathetic?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
958;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being compassionate and empathetic?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
959;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working out compromises?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
960;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working out compromises?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
961;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at valuing people from different backgrounds?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
962;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at valuing people from different backgrounds?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
963;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at providing fair pay and good benefits?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
964;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at providing fair pay and good benefits?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
965;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at considering the impact of business decisions on society?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
966;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at considering the impact of business decisions on society?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
967;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at providing guidance or mentorship to young employees?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
968;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at providing guidance or mentorship to young employees?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
969;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at creating a safe and respectful workplace?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
970;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at creating a safe and respectful workplace?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
971;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at standing up for what they believe in, despite pressure to make a profit?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
972;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at standing up for what they believe in, despite pressure to make a profit?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_W36.csv;keep;Economy & Work
