question_id,question_var_id,answer_var_id,question,answer_options,source
860,1,1,Which of the following applies to your household income?,"['I earn more than my spouse', 'My spouse earns more than me', 'My spouse and I earn about the same', 'Refused']",Pew_American_Trends_Panel_W36.csv
861,1,1,Have you or anyone you know personally ever used fertility treatments to try to have a baby or not?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W36.csv
862,1,1,"Please think about what things will be like in 2050, about 30 years from now. Thinking about the future of the United States, would you say you are","['Very optimistic', 'Somewhat optimistic', 'Somewhat pessimistic', 'Very pessimistic', 'Refused']",Pew_American_Trends_Panel_W41.csv
863,1,1,"Over the next 30 years, do you think that the average American family will see its standard of living","['Get better', 'Stay about the same', 'Get worse', 'Refused']",Pew_American_Trends_Panel_W41.csv
864,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? The U.S. economy will be stronger/weaker","['The U.S. economy will be stronger', 'The U.S. economy will be weaker', 'Refused']",Pew_American_Trends_Panel_W41.csv
865,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? Health care will be more/less affordable","['Health care will be more affordable', 'Health care will be less affordable', 'Refused']",Pew_American_Trends_Panel_W41.csv
866,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? Race relations will improve/get worse","['Race relations will improve', 'Race relations will get worse', 'Refused']",Pew_American_Trends_Panel_W41.csv
867,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? The U.S. will be more/less important in the world","['The U.S. will be more important in the world', 'The U.S. will be less important in the world', 'Refused']",Pew_American_Trends_Panel_W41.csv
868,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? The gap between the rich and the poor will grow/get smaller","['The gap between the rich and the poor will grow', 'The gap between the rich and the poor will get smaller', 'Refused']",Pew_American_Trends_Panel_W41.csv
869,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? The public education system will improve/get worse","['The public education system will improve', 'The public education system will get worse', 'Refused']",Pew_American_Trends_Panel_W41.csv
870,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? Religion will become less/about as important","['Religion will become less important', 'Religion will be about as important as it is now', 'Refused']",Pew_American_Trends_Panel_W41.csv
871,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? People 65 and older will have a better/worse standard of living","['People 65 and older will have a better standard of living', 'People 65 and older will have a worse standard of living', 'Refused']",Pew_American_Trends_Panel_W41.csv
872,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? Children will have a better/worse standard of living","['Children will have a better standard of living', 'Children will have a worse standard of living', 'Refused']",Pew_American_Trends_Panel_W41.csv
873,1,1,"Still thinking ahead 30 years, which do you think is more likely to happen in the U.S.? The country will be more/less politically divided","['The country will be more politically divided', 'The country will be less politically divided', 'Refused']",Pew_American_Trends_Panel_W41.csv
874,1,1,How likely do you think it is that the following will happen in the next 30 years? There will be a terrorist attack on the U.S. as bad as or worse than 9/11,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
875,1,1,How likely do you think it is that the following will happen in the next 30 years? There will be a cure for Alzheimer's disease,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
876,1,1,How likely do you think it is that the following will happen in the next 30 years? China will overtake the U.S. as the world's main superpower,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
877,1,1,How likely do you think it is that the following will happen in the next 30 years? A woman will be elected U.S. president,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
878,1,1,How likely do you think it is that the following will happen in the next 30 years? Most Americans will work into their 70s to have enough resources to retire,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
879,1,1,How likely do you think it is that the following will happen in the next 30 years? There will be increasing violence against Jews in the U.S.,"['Will definitely happen', 'Will probably happen', 'Will probably not happen', 'Will definitely not happen', 'Refused']",Pew_American_Trends_Panel_W41.csv
880,1,1,Which do you think is most likely to occur over the next 30 years? The national debt will,"['Grow larger', 'Stay about the same', 'Be reduced', 'Be eliminated', 'Refused']",Pew_American_Trends_Panel_W41.csv
881,1,1,"By the year 2050, do you think the overall condition of the environment will be","['Better than it is now', 'Worse than it is now', 'About the same as it is now', 'Refused']",Pew_American_Trends_Panel_W41.csv
882,1,1,"In 2050, do you think population growth in the U.S. will be a","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",Pew_American_Trends_Panel_W41.csv
883,1,1,"Still thinking about the future of our country, how worried are you, if at all, about the overall soundness of our economic system?","['Very worried', 'Fairly worried', 'Not too worried', 'Not at all worried', 'Refused']",Pew_American_Trends_Panel_W41.csv
884,1,1,"Still thinking about the future of our country, how worried are you, if at all, about the ability of public schools to provide a quality education?","['Very worried', 'Fairly worried', 'Not too worried', 'Not at all worried', 'Refused']",Pew_American_Trends_Panel_W41.csv
