question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed
923,1,1,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,
923,1,2,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,2
923,1,3,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7
923,1,4,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,10
923,1,5,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,67
923,1,6,"How much do you agree or disagree with the following statement? As more women move into management roles, it is only a matter of time before there are as many women as men in top executive business positions.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,101
924,1,1,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,
924,1,2,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,2
924,1,3,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,7
924,1,4,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,10
924,1,5,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,67
924,1,6,"How much do you agree or disagree with the following statement? Even as more women move into management roles, men will continue to hold more top executive positions in business.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_W36.csv,101
925,1,1,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,
925,1,2,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,2
925,1,3,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,7
925,1,4,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,10
925,1,5,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,67
925,1,6,"How much do you agree or disagree with the following statement? As more women run for office, it is only a matter of time before there are as many women as men in high political offices.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,101
926,1,1,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,
926,1,2,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,2
926,1,3,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,7
926,1,4,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,10
926,1,5,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,67
926,1,6,"How much do you agree or disagree with the following statement? Even as more women run for office, men will continue to hold more high political offices in the future.","['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Politics & Government,Pew_American_Trends_Panel_W36.csv,101
927,1,1,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,
927,1,2,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,2
927,1,3,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,7
927,1,4,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,10
927,1,5,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,67
927,1,6,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women aren't tough enough for politics,"['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,101
928,1,1,To what extent do you think the following is a reason why there are fewer women than men in high political offices? Women get less support from party leaders,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_W36.csv,
